Latitude,Longitude,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,Timestamp,Is_Land
30.5,-96.5,3,233.65,0,1.89,100.14,0.86,2.96,6.09,2.38,2025-03-07 04:43:10,True
30.5,-93.5,2,243.66,0,3.94,90.12,1.91,2.81,3.39,1.31,2025-03-07 04:43:10,True
30.5,-95.5,2,263.69,0,9.77,85.83,3.67,3.89,6.57,0.98,2025-03-07 04:43:10,True
30.5,-99.0,3,236.99,0,2.01,108.72,1.52,5.93,14.87,2.12,2025-03-07 04:43:10,True
30.5,-97.0,3,233.65,0,1.67,101.57,1.54,3.63,7.66,2.47,2025-03-07 04:43:10,True
30.5,-95.0,2,236.99,0,1.34,94.41,0.37,2.43,3.22,1.33,2025-03-07 04:43:10,True
30.5,-96.0,2,260.35,0,7.2,91.55,3.61,4.06,7.32,1.95,2025-03-07 04:43:10,True
30.5,-100.0,3,226.97,0,0.76,105.86,0.54,5.41,12.93,2.22,2025-03-07 04:43:10,True
30.5,-93.0,2,257.02,0,1.97,88.69,0.42,3.41,3.9,2.09,2025-03-07 04:43:10,True
30.5,-94.5,2,240.33,0,1.97,95.84,1.03,2.65,3.36,1.2,2025-03-07 04:43:10,True
30.5,-92.0,2,300.41,0,6.68,80.82,0.65,5.59,6.38,2.82,2025-03-07 04:43:10,True
30.5,-92.5,2,280.38,0,3.34,83.69,0.47,4.48,5.07,3.01,2025-03-07 04:43:10,True
30.5,-94.0,2,243.66,0,3.38,94.41,1.61,2.79,3.58,1.11,2025-03-07 04:43:10,True
30.5,-91.5,2,260.35,0,3.38,77.96,0.51,4.42,5.19,2.44,2025-03-07 04:43:10,True
30.5,-91.0,2,460.63,0,66.49,27.54,10.13,20.36,21.47,1.69,2025-03-07 04:43:11,True
30.5,-90.5,2,290.39,0,13.54,72.96,4.47,6.72,7.88,1.38,2025-03-07 04:43:11,True
30.5,-87.5,1,290.39,0,5.83,59.37,0.31,4.9,6.08,0.65,2025-03-07 04:43:11,True
30.5,-89.0,2,307.08,0,5.57,76.53,0.41,6.13,7.25,0.68,2025-03-07 04:43:11,True
30.5,-90.0,1,347.14,0,12.17,52.93,0.31,6.45,8.17,1.03,2025-03-07 04:43:11,True
30.5,-89.5,1,347.14,0,12.34,55.08,0.63,6.9,8.3,1.63,2025-03-07 04:43:11,True
30.5,-87.0,1,330.45,0,12.17,48.64,0.82,4.19,5.7,2.09,2025-03-07 04:43:11,True
30.5,-86.5,1,293.73,0,7.2,41.49,0.11,3.59,4.34,0.73,2025-03-07 04:43:11,True
30.5,-88.0,2,333.79,0,12.34,70.1,1.31,5.8,7.52,1.36,2025-03-07 04:43:11,True
30.5,-85.5,1,273.71,0,5.18,58.65,0.19,3.22,5.34,4.02,2025-03-07 04:43:11,True
30.5,-84.0,2,260.35,0,2.68,84.4,0.39,2.36,3.56,3.14,2025-03-07 04:43:11,True
30.5,-84.5,2,263.69,0,3.73,72.96,0.41,2.6,3.59,2.82,2025-03-07 04:43:11,True
30.5,-83.5,2,257.02,0,2.27,85.83,0.28,2.37,3.58,3.96,2025-03-07 04:43:11,True
30.5,-88.5,2,300.41,0,6.86,65.09,0.3,4.92,6.1,0.47,2025-03-07 04:43:11,True
30.5,-83.0,2,263.69,0,2.96,87.26,0.54,2.75,3.89,3.2,2025-03-07 04:43:11,True
30.5,-82.5,2,260.35,0,2.21,82.25,0.25,2.73,3.58,2.38,2025-03-07 04:43:11,True
30.5,-86.0,1,277.04,0,5.57,52.21,0.12,3.15,4.89,3.55,2025-03-07 04:43:11,True
30.5,-85.0,2,277.04,0,5.31,60.8,0.19,3.01,4.26,3.74,2025-03-07 04:43:11,True
30.5,-82.0,2,260.35,0,1.48,88.69,0.24,2.65,3.29,2,2025-03-07 04:43:11,True
30.5,-81.5,2,260.35,0,1.78,89.41,0.26,2.56,3.13,1.74,2025-03-07 04:43:11,True
31.0,-116.0,3,230.31,0,0.47,100.14,0.16,1.25,4.39,0.05,2025-03-07 04:43:12,True
31.0,-115.5,2,223.64,0,0.49,94.41,0.13,1.29,3.97,0.21,2025-03-07 04:43:12,True
31.0,-114.0,3,230.31,0,0.39,104.43,0.06,9.42,56.82,0.06,2025-03-07 04:43:12,True
31.0,-115.0,2,230.31,0,0.5,95.84,0.07,5.27,28.62,0.31,2025-03-07 04:43:12,True
31.0,-112.5,2,226.97,0,0.58,97.28,0.09,4.71,25.05,0.5,2025-03-07 04:43:12,True
31.0,-112.0,2,226.97,0,0.54,98.71,0.13,4,22.01,0.48,2025-03-07 04:43:12,True
31.0,-110.5,2,205.28,0,0.42,91.55,0.04,1.06,3.88,1.62,2025-03-07 04:43:12,True
31.0,-113.0,3,253.68,0,3.94,81.54,0.09,12.96,76.6,1.08,2025-03-07 04:43:12,True
31.0,-111.0,2,208.62,0,0.5,90.12,0.06,1.97,8.33,1.43,2025-03-07 04:43:12,True
31.0,-109.5,2,198.6,0,0.12,77.25,0.03,1.02,4.09,0.71,2025-03-07 04:43:12,True
31.0,-110.0,2,193.6,0,0.23,85.12,0.05,0.7,2.58,0.68,2025-03-07 04:43:12,True
31.0,-114.5,3,233.65,0,0.24,107.29,0.04,6.32,34.83,0.04,2025-03-07 04:43:12,True
31.0,-108.0,2,201.94,0,0.24,98.71,0.27,3.29,8.39,0.89,2025-03-07 04:43:12,True
31.0,-109.0,2,193.6,0,0.21,76.53,0.27,1.73,4.56,0.79,2025-03-07 04:43:12,True
31.0,-107.0,3,223.64,0,0.88,101.57,0.08,8.9,17.61,1.2,2025-03-07 04:43:12,True
31.0,-111.5,2,223.64,0,0.55,97.28,0.13,3.1,15.67,0.65,2025-03-07 04:43:12,True
31.0,-106.5,3,233.65,0,1.18,103,0.08,16.8,38.86,1.17,2025-03-07 04:43:12,True
31.0,-106.0,3,208.62,0,0.58,108.72,0.05,12.38,46.95,0.93,2025-03-07 04:43:12,True
31.0,-107.5,3,201.94,0,0.21,101.57,0.1,2.93,7.41,0.94,2025-03-07 04:43:12,True
31.0,-108.5,2,195.27,0,0.17,87.98,0.42,2.64,6.25,0.79,2025-03-07 04:43:12,True
31.0,-105.0,3,195.27,0,0.47,108.72,0.02,5.19,29.22,1.24,2025-03-07 04:43:13,True
31.0,-104.0,3,195.27,0,0.51,103,0.02,8.18,49.65,1.22,2025-03-07 04:43:13,True
31.0,-103.0,2,230.31,0,2.12,88.69,0.71,8.94,31.48,3.52,2025-03-07 04:43:13,True
31.0,-102.0,3,236.99,0,1.2,107.29,1.52,11.96,30.4,2.25,2025-03-07 04:43:13,True
31.0,-103.5,3,208.62,0,0.83,107.29,0.03,13.62,79.78,1.85,2025-03-07 04:43:13,True
31.0,-100.0,3,233.65,0,0.81,105.86,0.51,5.57,13.26,2.6,2025-03-07 04:43:13,True
31.0,-105.5,3,203.61,0,0.33,115.87,0.03,6.25,29.38,0.59,2025-03-07 04:43:13,True
31.0,-98.5,3,226.97,0,1.29,107.29,0.67,4.24,12.29,2.06,2025-03-07 04:43:13,True
31.0,-99.0,3,243.66,0,2.1,111.58,1.65,5.67,13.46,2.57,2025-03-07 04:43:13,True
31.0,-102.5,3,233.65,0,1.22,104.43,2.12,9.4,22.45,2.38,2025-03-07 04:43:13,True
31.0,-98.0,3,226.97,0,2.29,101.57,0.63,3.76,9.38,2.66,2025-03-07 04:43:13,True
31.0,-97.5,3,230.31,0,1.84,105.86,0.64,4.01,8.57,2.41,2025-03-07 04:43:13,True
31.0,-101.5,3,243.66,0,1.1,111.58,0.83,13.06,32.84,2.31,2025-03-07 04:43:13,True
31.0,-104.5,3,201.94,0,0.56,110.15,0.02,6.62,39.71,1.19,2025-03-07 04:43:13,True
31.0,-100.5,3,226.97,0,0.74,113.01,0.59,8.9,27.56,2.5,2025-03-07 04:43:13,True
31.0,-101.0,3,226.97,0,0.74,114.44,0.85,10.47,32.14,2.41,2025-03-07 04:43:13,True
31.0,-99.5,3,226.97,0,0.86,108.72,0.9,4.69,10.43,2.38,2025-03-07 04:43:13,True
31.0,-96.5,3,236.99,0,2.7,101.57,1.8,3.27,6.03,3.01,2025-03-07 04:43:13,True
31.0,-97.0,3,233.65,0,2.25,101.57,2.8,3.32,6.24,2.85,2025-03-07 04:43:13,True
31.0,-96.0,2,270.37,0,8.31,91.55,3.58,6.72,9.18,2.41,2025-03-07 04:43:13,True
31.0,-95.5,2,247,0,5.36,91.55,2.41,3.2,4.96,1.69,2025-03-07 04:43:15,True
31.0,-95.0,2,233.65,0,0.94,97.28,0.43,2.25,2.85,1.43,2025-03-07 04:43:15,True
31.0,-93.5,2,243.66,0,3.64,90.12,2.06,3.23,3.78,1.5,2025-03-07 04:43:15,True
31.0,-94.5,2,243.66,0,2.36,95.84,1.57,2.5,3.03,1.35,2025-03-07 04:43:15,True
31.0,-93.0,2,257.02,0,1.84,87.26,0.4,4.55,5.11,1.82,2025-03-07 04:43:15,True
31.0,-92.5,2,287.06,0,3.26,85.12,0.34,6.13,6.75,2.47,2025-03-07 04:43:15,True
31.0,-90.0,1,300.41,0,6.6,57.94,0.08,3.29,5.35,5.76,2025-03-07 04:43:15,True
31.0,-94.0,2,240.33,0,2.96,92.98,1.31,2.72,3.38,1.36,2025-03-07 04:43:15,True
31.0,-89.0,1,270.37,0,4.37,52.21,0.38,3.8,6.88,4.18,2025-03-07 04:43:15,True
31.0,-91.5,2,277.04,0,6.94,74.39,2.27,6.6,7.76,2.03,2025-03-07 04:43:15,True
31.0,-91.0,2,303.75,0,6.17,63.66,1.68,10.88,12.49,3.48,2025-03-07 04:43:15,True
31.0,-89.5,1,300.41,0,10.8,48.64,0.45,4.64,8.26,5.76,2025-03-07 04:43:15,True
31.0,-87.5,1,290.39,0,8.91,45.06,0.29,3.36,4.51,2.09,2025-03-07 04:43:15,True
31.0,-92.0,2,320.44,0,9.25,62.23,0.29,6.31,7.02,3.77,2025-03-07 04:43:15,True
31.0,-90.5,2,303.75,0,9.77,60.8,1.01,5.29,6.33,3.39,2025-03-07 04:43:15,True
31.0,-88.5,1,290.39,0,6.77,53.64,0.17,3.96,7.29,6.59,2025-03-07 04:43:15,True
31.0,-87.0,1,287.06,0,7.37,45.42,0.71,3.32,4.86,0.89,2025-03-07 04:43:15,True
31.0,-86.5,1,260.35,0,3,55.08,0.17,3.1,5.08,4.31,2025-03-07 04:43:15,True
31.0,-88.0,1,337.12,0,12,41.84,0.43,3.85,6.01,2.25,2025-03-07 04:43:15,True
31.0,-86.0,2,263.69,0,4.46,63.66,0.25,3.16,8.95,17.73,2025-03-07 04:43:15,True
31.0,-85.5,2,277.04,0,5.14,62.94,0.22,3.13,10.26,19.25,2025-03-07 04:43:16,True
31.0,-85.0,2,277.04,0,4.58,69.38,0.43,2.85,4.79,4.81,2025-03-07 04:43:16,True
31.0,-84.0,2,257.02,0,2.12,90.84,0.22,2.42,4.94,8.23,2025-03-07 04:43:16,True
31.0,-84.5,2,267.03,0,4.03,75.82,0.35,2.68,4.06,4.56,2025-03-07 04:43:16,True
31.0,-83.5,2,257.02,0,1.91,91.55,0.25,2.57,4.99,9.12,2025-03-07 04:43:16,True
31.0,-83.0,2,263.69,0,2.19,92.98,0.42,2.86,4.45,4.02,2025-03-07 04:43:16,True
31.0,-81.5,2,263.69,0,1.93,92.98,0.63,2.58,3.24,2.01,2025-03-07 04:43:16,True
31.0,-82.0,2,263.69,0,1.71,91.55,0.55,2.76,3.64,2.44,2025-03-07 04:43:16,True
31.0,-82.5,2,263.69,0,1.78,91.55,0.51,2.97,4.39,2.79,2025-03-07 04:43:16,True
31.5,-115.0,3,240.33,0,0.48,108.72,0.12,1.73,9.93,0.15,2025-03-07 04:43:16,True
31.5,-116.0,2,206.95,0,0.31,91.55,0.1,0.95,2.52,0.04,2025-03-07 04:43:16,True
31.5,-112.5,3,226.97,0,0.95,94.41,0.06,12.01,73.56,1.06,2025-03-07 04:43:16,True
31.5,-114.5,3,236.99,0,0.41,110.15,0.12,3.41,21.44,0.14,2025-03-07 04:43:16,True
31.5,-116.5,2,223.64,0,0.51,94.41,0.23,0.95,2.93,0.2,2025-03-07 04:43:16,True
31.5,-115.5,2,205.28,0,0.28,94.41,0.08,0.78,2.4,0.03,2025-03-07 04:43:16,True
31.5,-114.0,3,243.66,0,0.38,111.58,0.1,8.83,59.61,0.16,2025-03-07 04:43:16,True
31.5,-113.0,4,240.33,0,0.52,104.43,0.06,17.23,111.6,0.62,2025-03-07 04:43:16,True
31.5,-113.5,3,236.99,0,0.36,111.58,0.1,13.05,90.43,0.15,2025-03-07 04:43:16,True
31.5,-112.0,2,216.96,0,0.38,97.28,0.08,4.72,26.85,0.59,2025-03-07 04:43:16,True
31.5,-111.5,2,211.95,0,0.47,94.41,0.07,4.05,22.31,0.96,2025-03-07 04:43:16,True
31.5,-110.0,2,210.29,0,1.14,95.84,0.23,1.46,5.57,1.39,2025-03-07 04:43:17,True
31.5,-111.0,2,211.95,0,0.57,97.28,0.07,2.77,13.79,0.78,2025-03-07 04:43:17,True
31.5,-109.5,2,206.95,0,0.72,97.28,0.06,1.02,3.8,1.49,2025-03-07 04:43:17,True
31.5,-109.0,2,188.59,0,0.53,72.24,0.14,0.77,2.91,0.9,2025-03-07 04:43:17,True
31.5,-110.5,2,206.95,0,0.76,98.71,0.26,2.05,9.37,0.54,2025-03-07 04:43:17,True
31.5,-108.5,2,190.26,0,0.24,68.67,0.12,1.17,3.83,0.97,2025-03-07 04:43:17,True
31.5,-108.0,2,198.6,0,0.19,83.69,0.25,2.38,7.85,0.91,2025-03-07 04:43:17,True
31.5,-106.5,2,198.6,0,0.34,97.28,0.22,5.92,32.81,0.55,2025-03-07 04:43:17,True
31.5,-107.0,2,200.27,0,0.26,95.84,0.21,5.06,23.89,0.64,2025-03-07 04:43:17,True
31.5,-107.5,2,198.6,0,0.26,90.12,0.29,3.89,15.37,0.82,2025-03-07 04:43:17,True
31.5,-104.0,4,223.64,0,0.59,113.01,0.03,23.79,129.07,0.89,2025-03-07 04:43:17,True
31.5,-103.5,4,220.3,0,0.57,111.58,0.03,23.28,129.49,1.03,2025-03-07 04:43:17,True
31.5,-105.0,4,223.64,0,0.87,104.43,0.06,22.61,116.74,1.12,2025-03-07 04:43:17,True
31.5,-103.0,4,216.96,0,0.68,104.43,0.02,21.66,123.2,1,2025-03-07 04:43:17,True
31.5,-104.5,4,220.3,0,0.79,108.72,0.04,27.1,144.49,1.22,2025-03-07 04:43:17,True
31.5,-105.5,2,206.95,0,0.69,98.71,0.21,8.45,42.57,1.03,2025-03-07 04:43:17,True
31.5,-106.0,3,208.62,0,0.85,101.57,0.44,5.81,31.8,0.78,2025-03-07 04:43:17,True
31.5,-94.0,2,240.33,0,2.59,98.71,1.34,3.23,4.43,3.36,2025-03-07 04:44:18,True
31.5,-97.0,3,233.65,0,1.93,107.29,2.47,3.64,5.49,3.26,2025-03-07 04:44:18,True
31.5,-98.5,3,226.97,0,1.24,108.72,0.58,3.71,10,2.28,2025-03-07 04:44:18,True
31.5,-95.0,3,233.65,0,0.83,104.43,0.55,2.12,2.78,2.09,2025-03-07 04:44:18,True
31.5,-93.5,2,250.34,0,3.56,95.84,2.15,4.75,5.66,3.07,2025-03-07 04:44:18,True
31.5,-97.5,3,230.31,0,1.44,105.86,0.51,3.19,6.3,2.38,2025-03-07 04:44:18,True
31.5,-99.5,3,223.64,0,0.92,108.72,0.88,4.28,9.3,2.72,2025-03-07 04:44:18,True
31.5,-96.5,3,247,0,3.09,107.29,3.4,4.24,6.24,3.33,2025-03-07 04:44:18,True
31.5,-101.0,3,236.99,0,0.95,113.01,0.78,10.01,22.4,2.25,2025-03-07 04:44:18,True
31.5,-100.5,3,226.97,0,0.92,108.72,0.49,8.94,27.32,3.01,2025-03-07 04:44:18,True
31.5,-95.5,3,233.65,0,2.83,101.57,1.43,2.49,3.26,1.81,2025-03-07 04:44:18,True
31.5,-101.5,3,253.68,0,1.34,107.29,0.84,11.38,20.85,1.84,2025-03-07 04:44:18,True
31.5,-93.0,2,253.68,0,1.67,98.71,0.25,4.52,5.1,2.12,2025-03-07 04:44:18,True
31.5,-98.0,3,230.31,0,2.01,101.57,0.66,3.16,6.73,2.91,2025-03-07 04:44:18,True
31.5,-100.0,3,233.65,0,0.86,103,0.37,5.83,15.39,2.95,2025-03-07 04:44:18,True
31.5,-94.5,3,243.66,0,2.31,105.86,2.03,2.83,3.82,5.07,2025-03-07 04:44:18,True
31.5,-102.0,3,243.66,0,1.19,107.29,1.51,11.35,24.73,2.03,2025-03-07 04:44:18,True
31.5,-96.0,3,257.02,0,5.66,104.43,3.61,5.57,7.03,2.38,2025-03-07 04:44:18,True
31.5,-102.5,3,230.31,0,1.5,101.57,1.62,9.73,31.99,2.95,2025-03-07 04:44:18,True
31.5,-99.0,3,240.33,0,1.89,113.01,1.7,5.22,11.59,2.66,2025-03-07 04:44:18,True
31.5,-92.0,2,273.71,0,4.37,65.8,0.32,3.44,3.92,2.82,2025-03-07 04:44:19,True
31.5,-89.5,2,290.39,0,8.4,50.78,0.09,6.1,21.33,42.05,2025-03-07 04:44:19,True
31.5,-89.0,2,267.03,0,4.97,66.52,0.12,4.29,16.69,34.96,2025-03-07 04:44:19,True
31.5,-92.5,2,263.69,0,3.56,98.71,0.59,4.28,4.85,2.06,2025-03-07 04:44:19,True
31.5,-90.0,2,290.39,0,9,53.64,0.6,5.74,20.37,25.08,2025-03-07 04:44:19,True
31.5,-88.0,1,263.69,0,3.6,43.63,0.13,2.75,3.47,0.85,2025-03-07 04:44:19,True
31.5,-91.5,2,287.06,0,4.28,63.66,0.2,3.37,4.02,3.2,2025-03-07 04:44:19,True
31.5,-87.0,2,250.34,0,3.3,69.38,0.4,3.43,6.12,1.98,2025-03-07 04:44:19,True
31.5,-90.5,2,277.04,0,4.54,72.96,0.1,2.75,7.31,9.63,2025-03-07 04:44:19,True
31.5,-87.5,1,270.37,0,7.03,52.21,0.98,3.56,4.65,0.92,2025-03-07 04:44:19,True
31.5,-84.5,2,260.35,0,2.51,85.12,0.31,2.9,3.77,3.61,2025-03-07 04:44:19,True
31.5,-86.0,2,263.69,0,4.03,72.24,0.35,4.08,11.92,20.52,2025-03-07 04:44:19,True
31.5,-85.0,2,260.35,0,3,76.53,0.25,2.86,4.98,3.8,2025-03-07 04:44:19,True
31.5,-85.5,2,263.69,0,3.47,72.96,0.26,3.21,8.72,12.54,2025-03-07 04:44:19,True
31.5,-91.0,1,260.35,0,3.73,50.07,0.15,2.58,6.5,7.09,2025-03-07 04:44:19,True
31.5,-83.5,2,263.69,0,2.79,94.41,1.54,3.71,4.95,2.98,2025-03-07 04:44:19,True
31.5,-86.5,2,257.02,0,3.94,70.81,0.44,3.92,7.48,10.26,2025-03-07 04:44:19,True
31.5,-88.5,1,287.06,0,6.77,55.79,0.08,3.48,17.38,61.81,2025-03-07 04:44:19,True
31.5,-84.0,2,267.03,0,3.09,88.69,1.1,3.7,4.82,1.84,2025-03-07 04:44:19,True
31.5,-83.0,2,263.69,0,2.74,97.28,1.03,3.26,4.71,5.26,2025-03-07 04:44:19,True
31.5,-82.0,2,260.35,0,1.71,98.71,0.31,3.43,5.18,4.18,2025-03-07 04:44:21,True
31.5,-82.5,2,260.35,0,2.27,98.71,0.64,2.99,4.63,5.83,2025-03-07 04:44:21,True
31.5,-81.0,3,260.35,0,1.54,108.72,2.03,3.03,4.16,3.58,2025-03-07 04:44:21,True
31.5,-81.5,2,267.03,0,3.38,95.84,1.68,3.75,5.35,3.99,2025-03-07 04:44:21,True
32.0,-117.0,3,233.65,0,0.22,108.72,0.2,0.86,1.74,0,2025-03-07 04:44:21,True
32.0,-114.5,3,236.99,0,0.88,107.29,0.3,3.85,25.3,0.22,2025-03-07 04:44:21,True
32.0,-116.5,2,230.31,0,1.04,98.71,0.28,0.83,1.94,0.1,2025-03-07 04:44:21,True
32.0,-116.0,2,210.29,0,0.51,92.98,0.18,0.56,1.11,0.07,2025-03-07 04:44:21,True
32.0,-113.5,3,243.66,0,0.9,110.15,0.33,11.53,76.42,0.27,2025-03-07 04:44:21,True
32.0,-112.5,4,233.65,0,0.81,98.71,0.05,20.9,134.72,1.36,2025-03-07 04:44:21,True
32.0,-113.0,4,243.66,0,1.1,105.86,0.14,17.93,116.93,0.82,2025-03-07 04:44:21,True
32.0,-114.0,3,240.33,0,0.72,107.29,0.34,8.03,54.57,0.23,2025-03-07 04:44:21,True
32.0,-112.0,3,220.3,0,0.53,98.71,0.04,9.54,59.53,1.14,2025-03-07 04:44:21,True
32.0,-115.5,3,233.65,0,0.52,104.43,0.15,0.61,2.76,0.12,2025-03-07 04:44:21,True
32.0,-115.0,3,236.99,0,1.39,107.29,0.82,1.42,7.72,0.24,2025-03-07 04:44:21,True
32.0,-111.5,2,206.95,0,0.36,92.98,0.04,3.88,21.07,0.77,2025-03-07 04:44:21,True
32.0,-110.0,3,210.29,0,0.65,100.14,0.08,1.66,6.89,0.9,2025-03-07 04:44:21,True
32.0,-110.5,3,213.62,0,0.34,104.43,0.04,2,9.49,0.48,2025-03-07 04:44:21,True
32.0,-109.5,2,210.29,0,0.85,98.71,0.44,1.54,6.24,1.03,2025-03-07 04:44:21,True
32.0,-111.0,2,211.95,0,0.41,98.71,0.05,2.87,15.04,0.67,2025-03-07 04:44:21,True
32.0,-109.0,3,208.62,0,0.44,101.57,0.08,1.01,4.04,0.98,2025-03-07 04:44:22,True
32.0,-107.0,2,198.6,0,0.25,86.55,0.27,5.78,30.81,1.03,2025-03-07 04:44:22,True
32.0,-108.5,2,198.6,0,0.39,91.55,0.05,0.87,4.04,1.05,2025-03-07 04:44:22,True
32.0,-106.5,3,200.27,0,0.46,90.84,0.29,11.39,68.38,0.86,2025-03-07 04:44:22,True
32.0,-103.5,4,236.99,0,0.76,111.58,0.04,33.56,186.32,1.35,2025-03-07 04:44:22,True
32.0,-106.0,3,203.61,0,1.63,90.84,0.78,10.36,60.78,0.89,2025-03-07 04:44:22,True
32.0,-108.0,2,191.93,0,0.34,72.24,0.09,1.26,5.75,1.19,2025-03-07 04:44:22,True
32.0,-104.0,4,230.31,0,0.75,108.72,0.06,27.96,158.38,1.25,2025-03-07 04:44:22,True
32.0,-107.5,2,198.6,0,0.29,75.82,0.16,1.89,8,1.09,2025-03-07 04:44:22,True
32.0,-104.5,3,205.28,0,0.57,100.14,0.18,14.38,88.99,1,2025-03-07 04:44:22,True
32.0,-105.5,3,201.94,0,1.31,92.98,0.66,11.16,67.9,0.89,2025-03-07 04:44:22,True
32.0,-105.0,3,203.61,0,0.77,97.28,0.35,12.86,81.98,1.16,2025-03-07 04:44:22,True
32.0,-102.5,4,220.3,0,0.78,101.57,0.08,27.71,156.34,1.49,2025-03-07 04:44:22,True
32.0,-103.0,4,236.99,0,0.67,111.58,0.03,29.92,165.91,1,2025-03-07 04:44:22,True
32.0,-102.0,3,236.99,0,1.39,105.86,1.65,9.96,23.32,2.15,2025-03-07 04:44:22,True
32.0,-101.5,3,257.02,0,1.32,108.72,1.06,11.52,22.91,2.22,2025-03-07 04:44:22,True
32.0,-101.0,3,247,0,1.36,107.29,0.69,10.13,20.15,2.63,2025-03-07 04:44:22,True
32.0,-100.5,3,226.97,0,0.9,105.86,0.44,7.02,20.11,2.98,2025-03-07 04:44:22,True
32.0,-100.0,3,233.65,0,1.08,103,0.39,5.3,13.98,3.26,2025-03-07 04:44:22,True
32.0,-99.5,3,223.64,0,0.98,110.15,0.87,4.28,9.34,2.85,2025-03-07 04:44:22,True
32.0,-98.5,3,226.97,0,1.25,108.72,0.54,3.35,7.89,2.66,2025-03-07 04:44:23,True
32.0,-97.5,3,230.31,0,1.37,104.43,0.43,2.84,4.92,2.57,2025-03-07 04:44:23,True
32.0,-95.5,3,233.65,0,1.97,110.15,1.04,2.67,3.16,1.65,2025-03-07 04:44:23,True
32.0,-95.0,3,236.99,0,1.14,113.01,1.28,3.55,4.57,3.17,2025-03-07 04:44:23,True
32.0,-94.0,3,243.66,0,2.25,107.29,1.71,5.08,6.82,7.66,2025-03-07 04:44:23,True
32.0,-93.5,3,253.68,0,2.91,100.14,1.7,4.73,5.98,3.55,2025-03-07 04:44:23,True
32.0,-96.0,3,247,0,5.83,114.44,8.35,3.66,4.55,2.34,2025-03-07 04:44:23,True
32.0,-96.5,3,257.02,0,2.55,121.59,3.61,5.87,7.24,3.29,2025-03-07 04:44:23,True
32.0,-99.0,3,236.99,0,1.61,115.87,1.62,5.26,10.84,2.72,2025-03-07 04:44:23,True
32.0,-94.5,3,243.66,0,2.23,117.3,2.8,4.6,6.1,5.07,2025-03-07 04:44:23,True
32.0,-93.0,3,253.68,0,2.61,100.14,0.82,4,4.65,2.31,2025-03-07 04:44:23,True
32.0,-92.5,2,257.02,0,3.17,97.28,0.68,3.7,4.37,2.09,2025-03-07 04:44:23,True
32.0,-98.0,3,230.31,0,1.8,103,0.61,2.79,5.05,3.01,2025-03-07 04:44:23,True
32.0,-97.0,3,236.99,0,1.95,115.87,2.89,4.83,6.23,3.36,2025-03-07 04:44:23,True
32.0,-92.0,2,270.37,0,3.17,87.26,0.49,2.97,3.42,2.47,2025-03-07 04:44:23,True
32.0,-91.5,2,297.07,0,6.51,70.81,0.26,3.19,3.92,4.02,2025-03-07 04:44:23,True
32.0,-90.5,2,270.37,0,4.37,74.39,0.22,3.36,7.99,9.88,2025-03-07 04:44:23,True
32.0,-90.0,2,287.06,0,8.14,49.35,0.08,6.95,22.45,39.01,2025-03-07 04:44:23,True
32.0,-91.0,2,267.03,0,4.58,66.52,0.14,2.69,5.64,8.36,2025-03-07 04:44:23,True
32.0,-89.5,2,277.04,0,9.34,56.51,0.15,5.78,28.22,103.35,2025-03-07 04:44:23,True
32.0,-88.5,1,257.02,0,2.91,50.07,0.04,2.42,7.23,4.24,2025-03-07 04:44:24,True
32.0,-89.0,1,287.06,0,10.03,42.56,0.03,3.32,13.95,18.24,2025-03-07 04:44:24,True
32.0,-87.5,2,267.03,0,6.6,61.51,0.66,3.92,4.75,1.62,2025-03-07 04:44:24,True
32.0,-86.5,2,260.35,0,3.64,75.82,0.81,4.56,6.73,7.92,2025-03-07 04:44:24,True
32.0,-87.0,2,260.35,0,3.13,75.1,1.09,4.37,5.73,1.79,2025-03-07 04:44:24,True
32.0,-84.5,2,277.04,0,4.33,91.55,2.21,4.5,5.88,1.69,2025-03-07 04:44:24,True
32.0,-84.0,2,267.03,0,4.07,90.12,0.81,3.43,6.04,6.52,2025-03-07 04:44:24,True
32.0,-83.5,2,257.02,0,2.91,95.84,0.6,2.64,4.57,6.14,2025-03-07 04:44:24,True
32.0,-85.5,2,273.71,0,5.57,63.66,0.25,3.31,6.12,5.07,2025-03-07 04:44:24,True
32.0,-85.0,2,260.35,0,3.73,75.1,1,3.7,5.19,1.93,2025-03-07 04:44:24,True
32.0,-86.0,2,260.35,0,3.09,71.53,0.41,3.9,7.78,9.75,2025-03-07 04:44:24,True
32.0,-83.0,3,257.02,0,1.63,101.57,0.4,2.45,3.82,4.02,2025-03-07 04:44:24,True
32.0,-82.5,3,257.02,0,2.01,101.57,1.15,2.59,3.84,3.52,2025-03-07 04:44:24,True
32.0,-88.0,1,267.03,0,5.48,54.36,0.33,3.16,4.13,0.95,2025-03-07 04:44:24,True
32.0,-82.0,3,260.35,0,2.83,101.57,3.4,3.3,4.63,6.14,2025-03-07 04:44:24,True
32.0,-81.5,3,260.35,0,2.57,103,3.61,3.1,4.31,3.8,2025-03-07 04:44:24,True
32.0,-81.0,3,273.71,0,4.2,104.43,3.43,3.66,4.74,2.53,2025-03-07 04:44:24,True
32.5,-117.0,2,270.37,0,6.26,92.98,1.22,1.18,1.93,0.36,2025-03-07 04:44:24,True
